tourney_date,tourney_name,surface,tourney_level,round,first_player_height,first_player_age,first_player_rank,first_player_ace,first_player_double_fault,second_player_height,second_player_age,second_player_rank,second_player_ace,second_player_double_fault,first_player,second_player,winner_player
20121230,Brisbane,Hard,A,R32,190.0,23.4,30.0,3.0,3.0,188.0,26.3,43.0,6.0,2.0,Martin Klizan,Denis Istomin,2
20121230,Brisbane,Hard,A,R32,185.0,31.4,41.0,4.0,1.0,185.0,31.0,35.0,6.0,6.0,Jarkko Nieminen,Julien Benneteau,1
20121230,Brisbane,Hard,A,R32,183.0,20.6,69.0,4.0,1.0,180.0,30.6,114.0,6.0,0.0,Ryan Harrison,Tommy Robredo,2
20121230,Brisbane,Hard,A,R32,194.0,27.3,49.0,3.0,1.0,178.0,23.0,19.0,2.0,0.0,Marinko Matosevic,Kei Nishikori,2
20121230,Brisbane,Hard,A,R32,188.0,25.0,57.0,3.0,0.0,190.0,29.2,28.0,6.0,1.0,Santiago Giraldo,Florian Mayer,2
20121230,Brisbane,Hard,A,R32,183.0,27.5,36.0,5.0,1.0,183.0,20.0,327.0,5.0,1.0,Marcos Baghdatis,Benjamin Mitchell,1
20121230,Brisbane,Hard,A,R32,185.0,29.1,54.0,11.0,1.0,175.0,25.2,104.0,5.0,2.0,Alejandro Falla,Jesse Levine,1
20121230,Brisbane,Hard,A,R32,180.0,20.3,137.0,3.0,3.0,183.0,31.6,29.0,5.0,1.0,Denis Kudla,Jurgen Melzer,2
20121230,Brisbane,Hard,A,R32,188.0,25.0,105.0,1.0,4.0,180.0,22.0,46.0,2.0,2.0,Matthew Ebden,David Goffin,2
20121230,Brisbane,Hard,A,R32,190.0,27.6,61.0,6.0,2.0,188.0,21.6,48.0,10.0,1.0,Brian Baker,Grigor Dimitrov,2
20121230,Brisbane,Hard,A,R16,183.0,23.5,199.0,2.0,5.0,190.0,25.6,3.0,7.0,3.0,John Millman,Andy Murray,2
20121230,Brisbane,Hard,A,R16,188.0,26.3,43.0,11.0,2.0,180.0,31.8,83.0,3.0,1.0,Denis Istomin,Lleyton Hewitt,1
20121230,Brisbane,Hard,A,R16,180.0,24.1,18.0,6.0,0.0,185.0,31.4,41.0,0.0,1.0,Alexandr Dolgopolov,Jarkko Nieminen,1
20121230,Brisbane,Hard,A,R16,178.0,23.0,19.0,1.0,1.0,180.0,30.6,114.0,4.0,2.0,Kei Nishikori,Tommy Robredo,1
20121230,Brisbane,Hard,A,R16,190.0,29.2,28.0,1.0,0.0,183.0,27.5,36.0,15.0,2.0,Florian Mayer,Marcos Baghdatis,2
20121230,Brisbane,Hard,A,R16,183.0,28.0,16.0,5.0,1.0,185.0,29.1,54.0,6.0,2.0,Gilles Simon,Alejandro Falla,1
20121230,Brisbane,Hard,A,R16,180.0,22.0,46.0,6.0,4.0,183.0,31.6,29.0,7.0,2.0,David Goffin,Jurgen Melzer,2
20121230,Brisbane,Hard,A,R16,188.0,21.6,48.0,10.0,4.0,196.0,22.0,13.0,4.0,2.0,Grigor Dimitrov,Milos Raonic,1
20121230,Brisbane,Hard,A,QF,188.0,26.3,43.0,7.0,1.0,190.0,25.6,3.0,4.0,2.0,Denis Istomin,Andy Murray,2
20121230,Brisbane,Hard,A,QF,180.0,24.1,18.0,4.0,0.0,178.0,23.0,19.0,5.0,0.0,Alexandr Dolgopolov,Kei Nishikori,2
20121230,Brisbane,Hard,A,QF,183.0,27.5,36.0,6.0,2.0,183.0,28.0,16.0,3.0,2.0,Marcos Baghdatis,Gilles Simon,1
20121230,Brisbane,Hard,A,QF,183.0,31.6,29.0,5.0,2.0,188.0,21.6,48.0,17.0,1.0,Jurgen Melzer,Grigor Dimitrov,2
20121230,Brisbane,Hard,A,SF,178.0,23.0,19.0,1.0,0.0,190.0,25.6,3.0,4.0,1.0,Kei Nishikori,Andy Murray,2
20121230,Brisbane,Hard,A,SF,188.0,21.6,48.0,12.0,3.0,183.0,27.5,36.0,4.0,3.0,Grigor Dimitrov,Marcos Baghdatis,1
20121230,Brisbane,Hard,A,F,190.0,25.6,3.0,7.0,4.0,188.0,21.6,48.0,3.0,2.0,Andy Murray,Grigor Dimitrov,1
20121231,Chennai,Hard,A,R32,180.0,27.8,664.0,7.0,0.0,180.0,29.4,106.0,0.0,1.0,Somdev Devvarman,Jan Hajek,1
20121231,Chennai,Hard,A,R32,188.0,25.8,94.0,4.0,4.0,183.0,24.7,80.0,2.0,2.0,Blaz Kavcic,Roberto Bautista Agut,2
20121231,Chennai,Hard,A,R32,180.0,29.3,59.0,7.0,2.0,188.0,25.7,123.0,6.0,7.0,Yen Hsun Lu,Matthias Bachinger,2
20121231,Chennai,Hard,A,R32,183.0,24.9,111.0,6.0,2.0,193.0,26.9,103.0,10.0,3.0,Ruben Bemelmans,Sergiy Stakhovsky,2
20121231,Chennai,Hard,A,R32,193.0,28.7,132.0,2.0,1.0,175.0,27.7,109.0,2.0,2.0,Rajeev Ram,Dudi Sela,2
20121231,Chennai,Hard,A,R32,173.0,29.1,95.0,2.0,2.0,196.0,23.6,47.0,6.0,4.0,Flavio Cipolla,Benoit Paire,2
20121231,Chennai,Hard,A,R32,183.0,20.4,217.0,8.0,3.0,190.0,25.7,56.0,4.0,3.0,Yuki Bhambri,Robin Haase,2
20121231,Chennai,Hard,A,R32,185.0,23.7,101.0,0.0,2.0,181.0,23.4,86.0,6.0,2.0,Joao Sousa,Aljaz Bedene,2
20121231,Chennai,Hard,A,R32,190.0,25.3,68.0,9.0,1.0,183.0,22.2,177.0,4.0,2.0,Igor Sijsling,Cedrik Marcel Stebe,2
20121231,Chennai,Hard,A,R32,178.0,28.3,60.0,1.0,1.0,185.0,22.6,81.0,5.0,3.0,Go Soeda,Evgeny Donskoy,1
20121231,Chennai,Hard,A,R32,188.0,22.6,92.0,5.0,6.0,188.0,29.2,551.0,9.0,1.0,Guillaume Rufin,Prakash Amritraj,2
20121231,Chennai,Hard,A,R32,185.0,21.8,78.0,3.0,2.0,188.0,29.0,102.0,2.0,0.0,Andrey Kuznetsov,Edouard Roger Vasselin,2
20121231,Chennai,Hard,A,R16,180.0,27.8,664.0,2.0,1.0,196.0,27.2,6.0,4.0,0.0,Somdev Devvarman,Tomas Berdych,2
20121231,Chennai,Hard,A,R16,183.0,24.7,80.0,1.0,3.0,188.0,25.7,123.0,2.0,1.0,Roberto Bautista Agut,Matthias Bachinger,1
20121231,Chennai,Hard,A,R16,193.0,26.9,103.0,4.0,5.0,198.0,24.2,15.0,15.0,1.0,Sergiy Stakhovsky,Marin Cilic,2
20121231,Chennai,Hard,A,R16,175.0,27.7,109.0,0.0,2.0,196.0,23.6,47.0,9.0,4.0,Dudi Sela,Benoit Paire,2
20121231,Chennai,Hard,A,R16,190.0,25.7,56.0,5.0,2.0,181.0,23.4,86.0,4.0,1.0,Robin Haase,Aljaz Bedene,2
20121231,Chennai,Hard,A,R16,183.0,22.2,177.0,3.0,0.0,183.0,27.7,17.0,7.0,0.0,Cedrik Marcel Stebe,Stan Wawrinka,2
20121231,Chennai,Hard,A,R16,178.0,28.3,60.0,11.0,1.0,188.0,29.2,551.0,9.0,0.0,Go Soeda,Prakash Amritraj,1
20121231,Chennai,Hard,A,R16,180.0,28.5,9.0,2.0,1.0,188.0,29.0,102.0,2.0,0.0,Janko Tipsarevic,Edouard Roger Vasselin,1
20121231,Chennai,Hard,A,QF,183.0,24.7,80.0,2.0,2.0,196.0,27.2,6.0,11.0,3.0,Roberto Bautista Agut,Tomas Berdych,1
20121231,Chennai,Hard,A,QF,198.0,24.2,15.0,8.0,1.0,196.0,23.6,47.0,9.0,7.0,Marin Cilic,Benoit Paire,2
20121231,Chennai,Hard,A,QF,183.0,27.7,17.0,5.0,2.0,181.0,23.4,86.0,5.0,3.0,Stan Wawrinka,Aljaz Bedene,2
20121231,Chennai,Hard,A,QF,180.0,28.5,9.0,9.0,1.0,178.0,28.3,60.0,6.0,0.0,Janko Tipsarevic,Go Soeda,1
20121231,Chennai,Hard,A,SF,183.0,24.7,80.0,3.0,3.0,196.0,23.6,47.0,15.0,6.0,Roberto Bautista Agut,Benoit Paire,1
20121231,Chennai,Hard,A,SF,180.0,28.5,9.0,9.0,0.0,181.0,23.4,86.0,8.0,5.0,Janko Tipsarevic,Aljaz Bedene,1
20121231,Chennai,Hard,A,F,183.0,24.7,80.0,5.0,3.0,180.0,28.5,9.0,8.0,1.0,Roberto Bautista Agut,Janko Tipsarevic,2
20121231,Doha,Hard,A,R32,175.0,30.7,5.0,2.0,5.0,196.0,28.0,167.0,14.0,3.0,David Ferrer,Dustin Brown,1
20121231,Doha,Hard,A,R32,180.0,26.6,98.0,3.0,2.0,183.0,34.9,91.0,3.0,4.0,Tobias Kamke,Ruben Ramirez Hidalgo,1
20121231,Doha,Hard,A,R32,188.0,24.9,50.0,2.0,2.0,183.0,31.0,64.0,0.0,1.0,Albert Ramos,Paolo Lorenzi,2
20121231,Doha,Hard,A,R32,180.0,26.9,42.0,0.0,3.0,196.0,27.4,73.0,3.0,4.0,Pablo Andujar,Lukas Rosol,2
20121231,Doha,Hard,A,R32,178.0,31.5,65.0,12.0,3.0,183.0,30.5,25.0,5.0,1.0,Benjamin Becker,Mikhail Youzhny,2
20121231,Doha,Hard,A,R32,198.0,31.4,62.0,1.0,0.0,178.0,31.5,44.0,2.0,0.0,Victor Hanescu,Nikolay Davydenko,2
20121231,Doha,Hard,A,R32,185.0,27.4,70.0,13.0,4.0,183.0,27.2,84.0,6.0,2.0,Daniel Gimeno Traver,Simone Bolelli,2
20121231,Doha,Hard,A,R32,190.0,30.6,74.0,7.0,1.0,188.0,31.2,40.0,6.0,4.0,Lukasz Kubot,Feliciano Lopez,1
20121231,Doha,Hard,A,R32,188.0,25.8,32.0,6.0,6.0,196.0,25.4,153.0,6.0,2.0,Jeremy Chardy,Daniel Brands,2
20121231,Doha,Hard,A,R32,193.0,26.3,77.0,3.0,4.0,185.0,18.8,1851.0,0.0,1.0,Gael Monfils,Mousa Shanan Zayed,1
20121231,Doha,Hard,A,R32,183.0,27.9,72.0,7.0,1.0,178.0,29.2,20.0,6.0,0.0,Ivan Dodig,Philipp Kohlschreiber,2
20121231,Doha,Hard,A,R32,193.0,26.8,38.0,7.0,2.0,175.0,33.2,75.0,3.0,1.0,Viktor Troicki,Bjorn Phau,1
20121231,Doha,Hard,A,R32,185.0,25.1,51.0,4.0,3.0,188.0,29.5,76.0,8.0,3.0,Lukas Lacko,Guillermo Garcia Lopez,1
20121231,Doha,Hard,A,R32,183.0,26.2,55.0,4.0,3.0,178.0,25.6,45.0,2.0,4.0,Grega Zemlja,Fabio Fognini,1
20121231,Doha,Hard,A,R32,190.0,33.4,193.0,2.0,0.0,185.0,26.5,10.0,6.0,3.0,Jan Hernych,Richard Gasquet,2
20121231,Doha,Hard,A,R16,175.0,30.7,5.0,2.0,0.0,180.0,26.6,98.0,0.0,1.0,David Ferrer,Tobias Kamke,1
20121231,Doha,Hard,A,R16,196.0,27.4,73.0,2.0,1.0,183.0,31.0,64.0,1.0,0.0,Lukas Rosol,Paolo Lorenzi,2
20121231,Doha,Hard,A,R16,178.0,31.5,44.0,1.0,1.0,183.0,30.5,25.0,3.0,2.0,Nikolay Davydenko,Mikhail Youzhny,1
20121231,Doha,Hard,A,R16,183.0,27.2,84.0,7.0,2.0,190.0,30.6,74.0,6.0,3.0,Simone Bolelli,Lukasz Kubot,1
20121231,Doha,Hard,A,R16,196.0,25.4,153.0,9.0,1.0,183.0,22.2,456.0,4.0,1.0,Daniel Brands,Mohamed Safwat,1
20121231,Doha,Hard,A,R16,193.0,26.3,77.0,10.0,0.0,178.0,29.2,20.0,2.0,1.0,Gael Monfils,Philipp Kohlschreiber,1
20121231,Doha,Hard,A,R16,185.0,25.1,51.0,5.0,2.0,193.0,26.8,38.0,9.0,1.0,Lukas Lacko,Viktor Troicki,1
20121231,Doha,Hard,A,R16,183.0,26.2,55.0,17.0,1.0,185.0,26.5,10.0,14.0,5.0,Grega Zemlja,Richard Gasquet,2
20121231,Doha,Hard,A,QF,175.0,30.7,5.0,4.0,2.0,183.0,31.0,64.0,2.0,2.0,David Ferrer,Paolo Lorenzi,1
20121231,Doha,Hard,A,QF,178.0,31.5,44.0,0.0,0.0,183.0,27.2,84.0,0.0,0.0,Nikolay Davydenko,Simone Bolelli,1
20121231,Doha,Hard,A,QF,196.0,25.4,153.0,5.0,1.0,193.0,26.3,77.0,8.0,4.0,Daniel Brands,Gael Monfils,1
20121231,Doha,Hard,A,QF,185.0,25.1,51.0,2.0,2.0,185.0,26.5,10.0,8.0,1.0,Lukas Lacko,Richard Gasquet,2
20121231,Doha,Hard,A,SF,178.0,31.5,44.0,0.0,0.0,175.0,30.7,5.0,0.0,0.0,Nikolay Davydenko,David Ferrer,1
20121231,Doha,Hard,A,SF,185.0,26.5,10.0,7.0,0.0,196.0,25.4,153.0,10.0,1.0,Richard Gasquet,Daniel Brands,1
20121231,Doha,Hard,A,F,185.0,26.5,10.0,5.0,5.0,178.0,31.5,44.0,2.0,1.0,Richard Gasquet,Nikolay Davydenko,1
20130107,Auckland,Hard,A,R32,180.0,29.4,60.0,6.0,7.0,196.0,23.6,43.0,13.0,5.0,Yen Hsun Lu,Benoit Paire,1
20130107,Auckland,Hard,A,R32,183.0,31.0,57.0,6.0,3.0,185.0,25.1,48.0,10.0,1.0,Paolo Lorenzi,Lukas Lacko,2
20130107,Auckland,Hard,A,R32,188.0,25.0,32.0,2.0,0.0,180.0,22.0,50.0,3.0,2.0,Thomaz Bellucci,David Goffin,1
20130107,Auckland,Hard,A,R32,190.0,25.3,70.0,14.0,1.0,190.0,25.7,54.0,5.0,1.0,Igor Sijsling,Robin Haase,1
20130107,Auckland,Hard,A,R32,178.0,31.5,65.0,5.0,2.0,193.0,26.3,99.0,19.0,6.0,Benjamin Becker,Gael Monfils,2
20130107,Auckland,Hard,A,R32,183.0,31.6,29.0,4.0,3.0,190.0,23.9,373.0,11.0,1.0,Jurgen Melzer,Greg Jones,2
20130107,Auckland,Hard,A,R32,190.0,27.6,59.0,2.0,2.0,203.0,22.1,26.0,11.0,10.0,Brian Baker,Jerzy Janowicz,1
20130107,Auckland,Hard,A,R32,175.0,25.2,104.0,2.0,1.0,190.0,28.6,376.0,2.0,0.0,Jesse Levine,Daniel King Turner,1
20130107,Auckland,Hard,A,R32,188.0,24.9,51.0,7.0,1.0,168.0,31.9,89.0,0.0,4.0,Albert Ramos,Olivier Rochus,2
20130107,Auckland,Hard,A,R32,185.0,32.4,62.0,13.0,2.0,190.0,23.4,30.0,5.0,4.0,Xavier Malisse,Martin Klizan,1
20130107,Auckland,Hard,A,R32,178.0,28.3,73.0,0.0,1.0,188.0,25.1,63.0,4.0,0.0,Go Soeda,Santiago Giraldo,2
20130107,Auckland,Hard,A,R32,185.0,29.1,53.0,6.0,1.0,183.0,26.2,56.0,5.0,2.0,Alejandro Falla,Grega Zemlja,1
20130107,Auckland,Hard,A,R16,175.0,30.7,5.0,5.0,4.0,180.0,29.4,60.0,2.0,4.0,David Ferrer,Yen Hsun Lu,1
20130107,Auckland,Hard,A,R16,185.0,25.1,48.0,7.0,2.0,188.0,25.0,32.0,4.0,4.0,Lukas Lacko,Thomaz Bellucci,1
20130107,Auckland,Hard,A,R16,190.0,25.3,70.0,5.0,1.0,188.0,34.7,21.0,4.0,3.0,Igor Sijsling,Tommy Haas,2
20130107,Auckland,Hard,A,R16,193.0,26.3,99.0,3.0,1.0,190.0,23.9,373.0,1.0,1.0,Gael Monfils,Greg Jones,1
20130107,Auckland,Hard,A,R16,175.0,25.2,104.0,5.0,4.0,190.0,27.6,59.0,5.0,1.0,Jesse Levine,Brian Baker,1
20130107,Auckland,Hard,A,R16,198.0,25.2,22.0,18.0,5.0,168.0,31.9,89.0,2.0,1.0,Sam Querrey,Olivier Rochus,1
20130107,Auckland,Hard,A,R16,185.0,32.4,62.0,15.0,3.0,188.0,25.1,63.0,5.0,1.0,Xavier Malisse,Santiago Giraldo,1
20130107,Auckland,Hard,A,R16,178.0,29.2,19.0,9.0,4.0,185.0,29.1,53.0,2.0,2.0,Philipp Kohlschreiber,Alejandro Falla,1
20130107,Auckland,Hard,A,QF,175.0,30.7,5.0,3.0,0.0,185.0,25.1,48.0,1.0,1.0,David Ferrer,Lukas Lacko,1
20130107,Auckland,Hard,A,QF,188.0,34.7,21.0,5.0,3.0,193.0,26.3,99.0,19.0,8.0,Tommy Haas,Gael Monfils,2
20130107,Auckland,Hard,A,QF,175.0,25.2,104.0,3.0,4.0,198.0,25.2,22.0,14.0,1.0,Jesse Levine,Sam Querrey,2
20130107,Auckland,Hard,A,QF,178.0,29.2,19.0,5.0,1.0,185.0,32.4,62.0,6.0,1.0,Philipp Kohlschreiber,Xavier Malisse,1
20130107,Auckland,Hard,A,SF,193.0,26.3,99.0,1.0,5.0,175.0,30.7,5.0,2.0,1.0,Gael Monfils,David Ferrer,2
20130107,Auckland,Hard,A,SF,198.0,25.2,22.0,10.0,4.0,178.0,29.2,19.0,10.0,0.0,Sam Querrey,Philipp Kohlschreiber,2
20130107,Auckland,Hard,A,F,175.0,30.7,5.0,0.0,1.0,178.0,29.2,19.0,5.0,1.0,David Ferrer,Philipp Kohlschreiber,1
20130107,Sydney,Hard,A,R32,183.0,24.7,55.0,0.0,0.0,183.0,20.6,68.0,3.0,0.0,Roberto Bautista Agut,Ryan Harrison,2
20130107,Sydney,Hard,A,R32,185.0,31.0,35.0,11.0,2.0,180.0,26.9,45.0,2.0,4.0,Julien Benneteau,Pablo Andujar,1
20130107,Sydney,Hard,A,R32,188.0,29.5,81.0,2.0,4.0,185.0,34.1,34.0,3.0,3.0,Guillermo Garcia Lopez,Radek Stepanek,2
20130107,Sydney,Hard,A,R32,188.0,26.3,46.0,11.0,1.0,183.0,20.9,223.0,13.0,1.0,Denis Istomin,James Duckworth,1
20130107,Sydney,Hard,A,R32,181.0,23.4,77.0,12.0,8.0,203.0,26.6,36.0,12.0,1.0,Aljaz Bedene,Kevin Anderson,2
20130107,Sydney,Hard,A,R32,188.0,25.9,37.0,7.0,7.0,188.0,31.2,42.0,22.0,5.0,Jeremy Chardy,Feliciano Lopez,2
20130107,Sydney,Hard,A,R32,188.0,25.1,105.0,6.0,9.0,190.0,26.7,33.0,5.0,7.0,Matthew Ebden,Marcel Granollers,2
20130107,Sydney,Hard,A,R32,188.0,21.6,41.0,4.0,3.0,178.0,25.6,47.0,3.0,2.0,Grigor Dimitrov,Fabio Fognini,2
20130107,Sydney,Hard,A,R32,183.0,23.5,191.0,6.0,2.0,180.0,30.6,109.0,2.0,3.0,John Millman,Tommy Robredo,1
20130107,Sydney,Hard,A,R32,190.0,29.2,28.0,4.0,1.0,185.0,23.7,100.0,1.0,1.0,Florian Mayer,Joao Sousa,1
20130107,Sydney,Hard,A,R32,194.0,27.4,49.0,9.0,4.0,193.0,20.2,64.0,7.0,1.0,Marinko Matosevic,Bernard Tomic,2
20130107,Sydney,Hard,A,R32,175.0,33.2,78.0,1.0,2.0,185.0,31.4,44.0,2.0,0.0,Bjorn Phau,Jarkko Nieminen,2
20130107,Sydney,Hard,A,R16,183.0,20.6,68.0,3.0,2.0,206.0,27.7,13.0,10.0,1.0,Ryan Harrison,John Isner,1
20130107,Sydney,Hard,A,R16,188.0,29.1,24.0,7.0,2.0,188.0,26.3,46.0,1.0,2.0,Fernando Verdasco,Denis Istomin,2
20130107,Sydney,Hard,A,R16,203.0,26.6,36.0,8.0,0.0,188.0,31.2,42.0,1.0,2.0,Kevin Anderson,Feliciano Lopez,1
20130107,Sydney,Hard,A,R16,178.0,25.6,47.0,5.0,3.0,190.0,26.7,33.0,4.0,2.0,Fabio Fognini,Marcel Granollers,2
20130107,Sydney,Hard,A,R16,190.0,28.8,23.0,1.0,5.0,183.0,23.5,191.0,4.0,2.0,Andreas Seppi,John Millman,1
20130107,Sydney,Hard,A,R16,193.0,20.2,64.0,14.0,3.0,190.0,29.2,28.0,4.0,0.0,Bernard Tomic,Florian Mayer,1
20130107,Sydney,Hard,A,R16,183.0,32.1,416.0,1.0,3.0,185.0,31.4,44.0,1.0,2.0,Ivo Klec,Jarkko Nieminen,2
20130107,Sydney,Hard,A,QF,185.0,31.0,35.0,3.0,2.0,183.0,20.6,68.0,3.0,2.0,Julien Benneteau,Ryan Harrison,1
20130107,Sydney,Hard,A,QF,203.0,26.6,36.0,3.0,4.0,188.0,26.3,46.0,1.0,0.0,Kevin Anderson,Denis Istomin,1
20130107,Sydney,Hard,A,QF,190.0,26.7,33.0,4.0,2.0,190.0,28.8,23.0,3.0,1.0,Marcel Granollers,Andreas Seppi,2
20130107,Sydney,Hard,A,QF,185.0,31.4,44.0,4.0,3.0,193.0,20.2,64.0,6.0,0.0,Jarkko Nieminen,Bernard Tomic,2
20130107,Sydney,Hard,A,SF,203.0,26.6,36.0,18.0,3.0,185.0,31.0,35.0,8.0,4.0,Kevin Anderson,Julien Benneteau,1
20130107,Sydney,Hard,A,SF,193.0,20.2,64.0,8.0,0.0,190.0,28.8,23.0,12.0,2.0,Bernard Tomic,Andreas Seppi,1
20130107,Sydney,Hard,A,F,193.0,20.2,64.0,7.0,0.0,203.0,26.6,36.0,13.0,2.0,Bernard Tomic,Kevin Anderson,1
20130114,Australian Open,Hard,G,R128,188.0,25.6,1.0,9.0,2.0,185.0,31.0,60.0,5.0,4.0,Novak Djokovic,Paul Henri Mathieu,1
20130114,Australian Open,Hard,G,R128,183.0,20.6,62.0,10.0,2.0,188.0,25.1,64.0,3.0,3.0,Ryan Harrison,Santiago Giraldo,1
20130114,Australian Open,Hard,G,R128,183.0,27.8,198.0,3.0,2.0,188.0,31.3,42.0,26.0,3.0,Arnau Brugues Davi,Feliciano Lopez,2
20130114,Australian Open,Hard,G,R128,193.0,26.9,37.0,16.0,4.0,185.0,34.1,34.0,3.0,9.0,Viktor Troicki,Radek Stepanek,2
20130114,Australian Open,Hard,G,R128,198.0,25.2,22.0,27.0,2.0,178.0,30.9,174.0,5.0,6.0,Sam Querrey,Daniel Munoz de la Nava,1
20130114,Australian Open,Hard,G,R128,190.0,27.7,57.0,13.0,4.0,178.0,29.7,133.0,3.0,3.0,Brian Baker,Alex Bogomolov Jr,1
20130114,Australian Open,Hard,G,R128,180.0,26.6,90.0,2.0,0.0,173.0,29.2,95.0,1.0,6.0,Tobias Kamke,Flavio Cipolla,1
20130114,Australian Open,Hard,G,R128,183.0,27.8,17.0,3.0,1.0,183.0,22.2,164.0,0.0,2.0,Stan Wawrinka,Cedrik Marcel Stebe,1
20130114,Australian Open,Hard,G,R128,185.0,28.7,12.0,1.0,3.0,185.0,21.8,79.0,5.0,7.0,Juan Monaco,Andrey Kuznetsov,2
20130114,Australian Open,Hard,G,R128,203.0,26.6,31.0,9.0,2.0,183.0,31.0,59.0,5.0,3.0,Kevin Anderson,Paolo Lorenzi,1
20130114,Australian Open,Hard,G,R128,185.0,32.4,55.0,6.0,0.0,180.0,26.9,45.0,1.0,5.0,Xavier Malisse,Pablo Andujar,1
20130114,Australian Open,Hard,G,R128,180.0,22.1,49.0,6.0,12.0,188.0,29.1,24.0,5.0,9.0,David Goffin,Fernando Verdasco,2
20130114,Australian Open,Hard,G,R128,183.0,25.0,105.0,1.0,4.0,183.0,31.6,29.0,10.0,2.0,Mikhail Kukushkin,Jurgen Melzer,2
20130114,Australian Open,Hard,G,R128,178.0,25.6,47.0,6.0,5.0,183.0,24.7,56.0,1.0,7.0,Fabio Fognini,Roberto Bautista Agut,2
20130114,Australian Open,Hard,G,R128,188.0,22.6,92.0,5.0,4.0,188.0,26.7,296.0,2.0,4.0,Guillaume Rufin,Julian Reister,1
20130114,Australian Open,Hard,G,R128,196.0,27.3,6.0,5.0,2.0,173.0,34.7,94.0,1.0,2.0,Tomas Berdych,Michael Russell,1
20130114,Australian Open,Hard,G,R128,168.0,31.9,126.0,0.0,1.0,175.0,30.7,5.0,2.0,0.0,Olivier Rochus,David Ferrer,2
20130114,Australian Open,Hard,G,R128,208.0,33.8,103.0,16.0,4.0,175.0,25.0,125.0,4.0,2.0,Ivo Karlovic,Tim Smyczek,2
20130114,Australian Open,Hard,G,R128,180.0,24.6,84.0,3.0,9.0,183.0,23.5,184.0,17.0,10.0,Tatsuma Ito,John Millman,1
20130114,Australian Open,Hard,G,R128,183.0,27.5,35.0,21.0,3.0,188.0,24.9,51.0,5.0,9.0,Marcos Baghdatis,Albert Ramos,1
20130114,Australian Open,Hard,G,R128,188.0,25.1,108.0,13.0,7.0,183.0,30.5,25.0,5.0,4.0,Matthew Ebden,Mikhail Youzhny,2
20130114,Australian Open,Hard,G,R128,178.0,27.9,99.0,3.0,5.0,185.0,22.6,82.0,12.0,3.0,Adrian Ungur,Evgeny Donskoy,2
20130114,Australian Open,Hard,G,R128,185.0,25.7,156.0,4.0,6.0,183.0,29.9,68.0,10.0,9.0,Maxime Authom,Carlos Berlocq,2
20130114,Australian Open,Hard,G,R128,198.0,31.4,63.0,6.0,3.0,178.0,23.0,18.0,6.0,5.0,Victor Hanescu,Kei Nishikori,2
20130114,Australian Open,Hard,G,R128,183.0,27.4,11.0,35.0,6.0,188.0,23.0,175.0,21.0,8.0,Nicolas Almagro,Steve Johnson,1
20130114,Australian Open,Hard,G,R128,190.0,30.6,76.0,4.0,4.0,185.0,27.4,71.0,15.0,6.0,Lukasz Kubot,Daniel Gimeno Traver,2
20130114,Australian Open,Hard,G,R128,175.0,33.2,78.0,2.0,2.0,180.0,27.9,551.0,4.0,1.0,Bjorn Phau,Somdev Devvarman,2
20130114,Australian Open,Hard,G,R128,203.0,22.1,26.0,12.0,4.0,183.0,27.2,80.0,3.0,3.0,Jerzy Janowicz,Simone Bolelli,1
20130114,Australian Open,Hard,G,R128,185.0,31.0,38.0,6.0,2.0,188.0,21.6,41.0,5.0,1.0,Julien Benneteau,Grigor Dimitrov,1
20130114,Australian Open,Hard,G,R128,183.0,25.0,114.0,14.0,5.0,188.0,29.1,101.0,15.0,10.0,Ruben Bemelmans,Edouard Roger Vasselin,2
20130114,Australian Open,Hard,G,R128,193.0,29.6,69.0,10.0,7.0,185.0,25.1,44.0,12.0,4.0,Gilles Muller,Lukas Lacko,2
20130114,Australian Open,Hard,G,R128,180.0,28.5,9.0,14.0,1.0,180.0,31.8,81.0,5.0,3.0,Janko Tipsarevic,Lleyton Hewitt,1
20130114,Australian Open,Hard,G,R128,183.0,24.5,170.0,5.0,5.0,198.0,24.3,7.0,7.0,0.0,Adrian Mannarino,Juan Martin del Potro,2
20130114,Australian Open,Hard,G,R128,181.0,23.4,77.0,11.0,6.0,178.0,31.5,66.0,16.0,7.0,Aljaz Bedene,Benjamin Becker,2
20130114,Australian Open,Hard,G,R128,185.0,27.2,233.0,12.0,4.0,188.0,25.9,36.0,21.0,8.0,Adrian Menendez Maceiras,Jeremy Chardy,2
20130114,Australian Open,Hard,G,R128,190.0,26.7,32.0,5.0,3.0,183.0,26.2,58.0,7.0,4.0,Marcel Granollers,Grega Zemlja,1
20130114,Australian Open,Hard,G,R128,188.0,27.7,67.0,6.0,2.0,190.0,28.8,23.0,12.0,1.0,Horacio Zeballos,Andreas Seppi,2
20130114,Australian Open,Hard,G,R128,190.0,25.4,65.0,7.0,0.0,188.0,26.3,50.0,3.0,1.0,Igor Sijsling,Denis Istomin,2
20130114,Australian Open,Hard,G,R128,193.0,28.8,130.0,11.0,1.0,188.0,29.6,85.0,12.0,4.0,Rajeev Ram,Guillermo Garcia Lopez,1
20130114,Australian Open,Hard,G,R128,198.0,24.2,14.0,9.0,3.0,194.0,27.4,48.0,2.0,8.0,Marin Cilic,Marinko Matosevic,1
